source	target	interaction	directed
UCJQcOj0yUAef9Wq6wE7OWVA	UCQiojTHkAvFvdCSajklqUXA	pp	true
UCJQcOj0yUAef9Wq6wE7OWVA	UCcWl6q7rcJ9WoF_Kwmxg23A	pp	true
UCJQcOj0yUAef9Wq6wE7OWVA	UCNPCx6BWK0ID6UKO1QicOmQ	pp	true
UCQiojTHkAvFvdCSajklqUXA	UCKqH_9mk1waLgBiL2vT5b9g	pp	true
UCQiojTHkAvFvdCSajklqUXA	UCvPW1W4WlpTgNezZzwIstLA	pp	true
UCQiojTHkAvFvdCSajklqUXA	UCcWl6q7rcJ9WoF_Kwmxg23A	pp	true
UCQiojTHkAvFvdCSajklqUXA	UCJQcOj0yUAef9Wq6wE7OWVA	pp	true
UCQiojTHkAvFvdCSajklqUXA	UCbgtuRStKI_5ACSjubSTUPA	pp	true
UCQiojTHkAvFvdCSajklqUXA	UCS4RZ1dJRlDFPtdYpzrgclQ	pp	true
UCQiojTHkAvFvdCSajklqUXA	UCq54nlcoX-0pLcN5RhxHyug	pp	true
UCQiojTHkAvFvdCSajklqUXA	UCv9isdvu5C5Pl1ee19WI4pw	pp	true
UCQiojTHkAvFvdCSajklqUXA	UCNPCx6BWK0ID6UKO1QicOmQ	pp	true
UCO5KTtyzcJK2R4VUhsCVYUQ	UCpmu4uEZ8XcPjHdHh7_zFOg	pp	true
UCO5KTtyzcJK2R4VUhsCVYUQ	UCq54nlcoX-0pLcN5RhxHyug	pp	true
UCO5KTtyzcJK2R4VUhsCVYUQ	UCy20p1JAXEBqWGmMmSRRTgg	pp	true
UCO5KTtyzcJK2R4VUhsCVYUQ	UCNa1RhfGat2xFji4DLiWt5w	pp	true
UCO5KTtyzcJK2R4VUhsCVYUQ	UCN-Klifn9C7kINwpIA0uOHw	pp	true
UCO5KTtyzcJK2R4VUhsCVYUQ	UCzRrheyUCB_qUrrfQ_sEG-Q	pp	true
UCO5KTtyzcJK2R4VUhsCVYUQ	UCv9isdvu5C5Pl1ee19WI4pw	pp	true
UCO5KTtyzcJK2R4VUhsCVYUQ	UC0KKGJKOJl8N0m-ymVbzmrw	pp	true
UCO5KTtyzcJK2R4VUhsCVYUQ	UCNPCx6BWK0ID6UKO1QicOmQ	pp	true
UCO5KTtyzcJK2R4VUhsCVYUQ	UCTcc3KiX3RYXhi96vI_jJPA	pp	true
UCHroTZTdUNXeZOWypt4Akvw	UCeOUmAzHQi3xO7q7d92tA9g	pp	true
UCHroTZTdUNXeZOWypt4Akvw	UCNMSCL9rDJJez6mP5gSpAPQ	pp	true
UCHroTZTdUNXeZOWypt4Akvw	UCNM3W16DLgPc6NR1xHs5xbw	pp	true
UCHroTZTdUNXeZOWypt4Akvw	UCnsEhLNp2-rjWo6CHgBFoMQ	pp	true
UCHroTZTdUNXeZOWypt4Akvw	UCSGo5rqplxK98nabjmkc2yA	pp	true
UCHroTZTdUNXeZOWypt4Akvw	UCNPCx6BWK0ID6UKO1QicOmQ	pp	true
UCHroTZTdUNXeZOWypt4Akvw	UCjaB_-YGGr1Dim_OWnehKMw	pp	true
UCHroTZTdUNXeZOWypt4Akvw	UCde26fO9oRBfNjyCs59mmvA	pp	true
UCHroTZTdUNXeZOWypt4Akvw	UC2P2-xPov0Adm5wHkXqfk0A	pp	true
UCURh19hEVawK-H0Wl7KnR5Q	UCClNRixXlagwAd--5MwJKCw	pp	true
UCURh19hEVawK-H0Wl7KnR5Q	UCdQWs2nw6w77Rw0t-37a4OA	pp	true
UCURh19hEVawK-H0Wl7KnR5Q	UC1o9zvRwIqP_K5ByWs-EVwA	pp	true
UCURh19hEVawK-H0Wl7KnR5Q	UCKqH_9mk1waLgBiL2vT5b9g	pp	true
UCURh19hEVawK-H0Wl7KnR5Q	UCQCnMFr8uHBaMTaNBhych_A	pp	true
UCURh19hEVawK-H0Wl7KnR5Q	UC-kOXc3gBwksVfmndSEz7jg	pp	true
UCURh19hEVawK-H0Wl7KnR5Q	UCvPW1W4WlpTgNezZzwIstLA	pp	true
UCURh19hEVawK-H0Wl7KnR5Q	UCzXwjTI6c6mVn6oui_p6oiw	pp	true
UCURh19hEVawK-H0Wl7KnR5Q	UCJQcOj0yUAef9Wq6wE7OWVA	pp	true
UCURh19hEVawK-H0Wl7KnR5Q	UCFn8xm9ydt3ZOyBECKmC79A	pp	true
UCURh19hEVawK-H0Wl7KnR5Q	UCj8IEH-pSJU8_xEN31K5nKw	pp	true
UCURh19hEVawK-H0Wl7KnR5Q	UCQiojTHkAvFvdCSajklqUXA	pp	true
UCURh19hEVawK-H0Wl7KnR5Q	UCO5KTtyzcJK2R4VUhsCVYUQ	pp	true
UCURh19hEVawK-H0Wl7KnR5Q	UCi-QR0jFereBXjU9SBxcdeg	pp	true
UCURh19hEVawK-H0Wl7KnR5Q	UCcWl6q7rcJ9WoF_Kwmxg23A	pp	true
UCURh19hEVawK-H0Wl7KnR5Q	UCNPCx6BWK0ID6UKO1QicOmQ	pp	true
UCURh19hEVawK-H0Wl7KnR5Q	UCy20p1JAXEBqWGmMmSRRTgg	pp	true
UCURh19hEVawK-H0Wl7KnR5Q	UCshoKvlZGZ20rVgazZp5vnQ	pp	true
UCURh19hEVawK-H0Wl7KnR5Q	UCOHBVUV8aDg4tQiHnUqi_QA	pp	true
UCQCnMFr8uHBaMTaNBhych_A	UCUfF2SXdGNXmi1XcZoqj8oQ	pp	true
UCQCnMFr8uHBaMTaNBhych_A	UC3YSK5WH8ZqimlIzc5iMc5Q	pp	true
UCpFcHE36IoySjYj1Rytxyog	UCfSUheoljDlGDjerRylO4Nw	pp	true
UCpFcHE36IoySjYj1Rytxyog	UCmu9PVIZBk-ZCi-Sk2F2utA	pp	true
UCpFcHE36IoySjYj1Rytxyog	UCs3GloeEzu5rDlQlSLGrr4A	pp	true
UCpFcHE36IoySjYj1Rytxyog	UCHLywIFGrNhgHxeI1dRpfOg	pp	true
UCL7DDQWP6x7wy0O6L5ZIgxg	UCK3kaNXbB57CLcyhtccV_yw	pp	true
UCnsEhLNp2-rjWo6CHgBFoMQ	UCflF6tRIcBr4Q7E5-pq3VHw	pp	true
UCnsEhLNp2-rjWo6CHgBFoMQ	UCNMSCL9rDJJez6mP5gSpAPQ	pp	true
UCnsEhLNp2-rjWo6CHgBFoMQ	UCHroTZTdUNXeZOWypt4Akvw	pp	true
UCnsEhLNp2-rjWo6CHgBFoMQ	UCe0DNp0mKMqrYVaTundyr9w	pp	true
UCnsEhLNp2-rjWo6CHgBFoMQ	UC9CuvdOVfMPvKCiwdGKL3cQ	pp	true
UCnsEhLNp2-rjWo6CHgBFoMQ	UCzORJV8l3FWY4cFO8ot-F2w	pp	true
UCyZVCV9xhrCyz4hPehvb4Wg	UCboMX_UNgaPBsUOIgasn3-Q	pp	true
UCyZVCV9xhrCyz4hPehvb4Wg	UCmYBTQilY7p8EQ9IsyA3oLw	pp	true
UCyZVCV9xhrCyz4hPehvb4Wg	UCWvMmm_sSdgALpo1Ci4WvtQ	pp	true
UCyZVCV9xhrCyz4hPehvb4Wg	UCyWDmyZRjrGHeKF-ofFsT5Q	pp	true
UCyZVCV9xhrCyz4hPehvb4Wg	UCSKFuxhXiJjF49nwQGZuROQ	pp	true
UC9sB2csE8cmQGMZtRqUf10w	UCBuUcCOdP9yG2y-s3Gfz_MA	pp	true
UCBuUcCOdP9yG2y-s3Gfz_MA	UCq54nlcoX-0pLcN5RhxHyug	pp	true
UC5Z_nQRTlYKW07QkrMezU2g	UCq54nlcoX-0pLcN5RhxHyug	pp	true
UC5Z_nQRTlYKW07QkrMezU2g	UClu2e7S8atp6tG2galK9hgg	pp	true
UC5Z_nQRTlYKW07QkrMezU2g	UCOt0tUQsNiIWIbwO9W-z7-A	pp	true
UC5Z_nQRTlYKW07QkrMezU2g	UCv9isdvu5C5Pl1ee19WI4pw	pp	true
UC5Z_nQRTlYKW07QkrMezU2g	UCEXFSf2qoF4ZNZ5sSBsYIkw	pp	true
UC5Z_nQRTlYKW07QkrMezU2g	UCO5KTtyzcJK2R4VUhsCVYUQ	pp	true
UC5Z_nQRTlYKW07QkrMezU2g	UCJTWU5K7kl9EE109HBeoldA	pp	true
UC5Z_nQRTlYKW07QkrMezU2g	UCHcOgmlVc0Ua5RI4pGoNB0w	pp	true
UC5Z_nQRTlYKW07QkrMezU2g	UCFYdCaiy3UqLDb9C_eCd__Q	pp	true
UCOt0tUQsNiIWIbwO9W-z7-A	UCKJFm7hOPvqXZxkcUFbe6mg	pp	true
UCOt0tUQsNiIWIbwO9W-z7-A	UC6oVY1-ogTqvXc1dlBw8oVg	pp	true
UCy20p1JAXEBqWGmMmSRRTgg	UCv9isdvu5C5Pl1ee19WI4pw	pp	true
UCy20p1JAXEBqWGmMmSRRTgg	UCURh19hEVawK-H0Wl7KnR5Q	pp	true
UCy20p1JAXEBqWGmMmSRRTgg	UCQCnMFr8uHBaMTaNBhych_A	pp	true
UCy20p1JAXEBqWGmMmSRRTgg	UCN-Klifn9C7kINwpIA0uOHw	pp	true
UCy20p1JAXEBqWGmMmSRRTgg	UCO5KTtyzcJK2R4VUhsCVYUQ	pp	true
UCy20p1JAXEBqWGmMmSRRTgg	UCNa1RhfGat2xFji4DLiWt5w	pp	true
UCy20p1JAXEBqWGmMmSRRTgg	UCAlkmDyqb7fNYcFM-FIV9Fg	pp	true
UCy20p1JAXEBqWGmMmSRRTgg	UCOTiOsMISuYcYV7aV-4z-Rw	pp	true
UCy20p1JAXEBqWGmMmSRRTgg	UC0KKGJKOJl8N0m-ymVbzmrw	pp	true
UCy20p1JAXEBqWGmMmSRRTgg	UCTcc3KiX3RYXhi96vI_jJPA	pp	true
UCy20p1JAXEBqWGmMmSRRTgg	UCNwPE1qmvOcMvttpoRy1oRg	pp	true
UCy20p1JAXEBqWGmMmSRRTgg	UCq54nlcoX-0pLcN5RhxHyug	pp	true
UCy20p1JAXEBqWGmMmSRRTgg	UCaM1BKUtMJSQ8VjAvt6fkqg	pp	true
UCy20p1JAXEBqWGmMmSRRTgg	UCfGyvxAlTR4loVbkW15vrkw	pp	true
UCy20p1JAXEBqWGmMmSRRTgg	UCd6WAfcm_fiRtTNlqSWGhqg	pp	true
UCaM1BKUtMJSQ8VjAvt6fkqg	UCy20p1JAXEBqWGmMmSRRTgg	pp	true
UCaM1BKUtMJSQ8VjAvt6fkqg	UCOishUlW3I83Ocp8rvJJTfQ	pp	true
UCaM1BKUtMJSQ8VjAvt6fkqg	UCNa1RhfGat2xFji4DLiWt5w	pp	true
UCaM1BKUtMJSQ8VjAvt6fkqg	UCv9isdvu5C5Pl1ee19WI4pw	pp	true
UCaM1BKUtMJSQ8VjAvt6fkqg	UCTcc3KiX3RYXhi96vI_jJPA	pp	true
UCaM1BKUtMJSQ8VjAvt6fkqg	UC0KKGJKOJl8N0m-ymVbzmrw	pp	true
UCaM1BKUtMJSQ8VjAvt6fkqg	UCN-Klifn9C7kINwpIA0uOHw	pp	true
UCaM1BKUtMJSQ8VjAvt6fkqg	UCfmY02dgATqlZWos26b6JGQ	pp	true
UCDeli5gVzZh6Lt_fyw_Xrjw	UCgwS_Spogn3vlOFNUyTPIdw	pp	true
UCDeli5gVzZh6Lt_fyw_Xrjw	UCq54nlcoX-0pLcN5RhxHyug	pp	true
UCDeli5gVzZh6Lt_fyw_Xrjw	UCmtQGojT9O2LVzVIVKDGEjw	pp	true
UCDeli5gVzZh6Lt_fyw_Xrjw	UCN474WQPkqqhUbxhkXKieQw	pp	true
UCDeli5gVzZh6Lt_fyw_Xrjw	UCS6fU1w749zdEwIhJCxAc3g	pp	true
UCHEf6T_gVq4tlW5i91ESiWg	UC0v-tlzsn0QZwJnkiaUSJVQ	pp	true
UCHEf6T_gVq4tlW5i91ESiWg	UCxqV2u6alqV9QDzQsOwbiog	pp	true
UCHEf6T_gVq4tlW5i91ESiWg	UC6ePwIAVzpvlY_9x8mb1Z9A	pp	true
UCHEf6T_gVq4tlW5i91ESiWg	UC3ltLKLs41EqjXPMON9qSkQ	pp	true
UCHEf6T_gVq4tlW5i91ESiWg	UC7zcVw0m8A9pFBPw-K9SsDA	pp	true
UCHEf6T_gVq4tlW5i91ESiWg	UCtOHkTxCwPWkdkTckp1-jlw	pp	true
UCHEf6T_gVq4tlW5i91ESiWg	UC32rGcLoOrmjZD3RSwzHuRw	pp	true
UCHEf6T_gVq4tlW5i91ESiWg	UCjjKKs5-Ll-ThIWNf84I2FQ	pp	true
UCHEf6T_gVq4tlW5i91ESiWg	UCYiXt4HxbTJyKQBgosJLC7A	pp	true
UCHEf6T_gVq4tlW5i91ESiWg	UC55nvT-3M4vJseJ7Ac4ai5w	pp	true
UCxqV2u6alqV9QDzQsOwbiog	UC0v-tlzsn0QZwJnkiaUSJVQ	pp	true
UCxqV2u6alqV9QDzQsOwbiog	UCHEf6T_gVq4tlW5i91ESiWg	pp	true
UCxqV2u6alqV9QDzQsOwbiog	UC32rGcLoOrmjZD3RSwzHuRw	pp	true
UCxqV2u6alqV9QDzQsOwbiog	UC6ePwIAVzpvlY_9x8mb1Z9A	pp	true
UCxqV2u6alqV9QDzQsOwbiog	UC55nvT-3M4vJseJ7Ac4ai5w	pp	true
UCjjKKs5-Ll-ThIWNf84I2FQ	UCHEf6T_gVq4tlW5i91ESiWg	pp	true
UCjjKKs5-Ll-ThIWNf84I2FQ	UC0v-tlzsn0QZwJnkiaUSJVQ	pp	true
UC32rGcLoOrmjZD3RSwzHuRw	UC-E9H0FGoHs8k4HnDq-YU9w	pp	true
UC32rGcLoOrmjZD3RSwzHuRw	UC6ePwIAVzpvlY_9x8mb1Z9A	pp	true
UC32rGcLoOrmjZD3RSwzHuRw	UCHEf6T_gVq4tlW5i91ESiWg	pp	true
UC32rGcLoOrmjZD3RSwzHuRw	UC0v-tlzsn0QZwJnkiaUSJVQ	pp	true
UC32rGcLoOrmjZD3RSwzHuRw	UC3ltLKLs41EqjXPMON9qSkQ	pp	true
UC32rGcLoOrmjZD3RSwzHuRw	UC0naX0h7T8AOmFq4LWA8ECg	pp	true
UC32rGcLoOrmjZD3RSwzHuRw	UCxqV2u6alqV9QDzQsOwbiog	pp	true
UCtOHkTxCwPWkdkTckp1-jlw	UCpoDYb-HVwlfjbScD9DIEUQ	pp	true
UC7zcVw0m8A9pFBPw-K9SsDA	UCOjl32QiWNkqd1C3ivLoqBw	pp	true
UC7zcVw0m8A9pFBPw-K9SsDA	UCj8-bTNdDvDilM1zk9L_FPg	pp	true
UC7zcVw0m8A9pFBPw-K9SsDA	UC7Oj2L4QZp0NmGri6E66CZQ	pp	true
UC7zcVw0m8A9pFBPw-K9SsDA	UCN0qfe2EG-8omgV6qzpnjyg	pp	true
UC3ltLKLs41EqjXPMON9qSkQ	UC_ZZzqzCV8TCWfTrnK15SaA	pp	true
UC3ltLKLs41EqjXPMON9qSkQ	UCdtt8uYkhF6u2taU4ruTyrw	pp	true
UC3ltLKLs41EqjXPMON9qSkQ	UC32rGcLoOrmjZD3RSwzHuRw	pp	true
UC3ltLKLs41EqjXPMON9qSkQ	UC6ePwIAVzpvlY_9x8mb1Z9A	pp	true
UC3ltLKLs41EqjXPMON9qSkQ	UC0naX0h7T8AOmFq4LWA8ECg	pp	true
UC6ePwIAVzpvlY_9x8mb1Z9A	UC32rGcLoOrmjZD3RSwzHuRw	pp	true
UC6ePwIAVzpvlY_9x8mb1Z9A	UC0naX0h7T8AOmFq4LWA8ECg	pp	true
UC6ePwIAVzpvlY_9x8mb1Z9A	UC3ltLKLs41EqjXPMON9qSkQ	pp	true
UC6ePwIAVzpvlY_9x8mb1Z9A	UC55nvT-3M4vJseJ7Ac4ai5w	pp	true
UC6ePwIAVzpvlY_9x8mb1Z9A	UCxqV2u6alqV9QDzQsOwbiog	pp	true
UCYiXt4HxbTJyKQBgosJLC7A	UC_ZZzqzCV8TCWfTrnK15SaA	pp	true
UC55nvT-3M4vJseJ7Ac4ai5w	UC0v-tlzsn0QZwJnkiaUSJVQ	pp	true
UC55nvT-3M4vJseJ7Ac4ai5w	UCHEf6T_gVq4tlW5i91ESiWg	pp	true
UC55nvT-3M4vJseJ7Ac4ai5w	UCxqV2u6alqV9QDzQsOwbiog	pp	true
UCj8IEH-pSJU8_xEN31K5nKw	UCbgtuRStKI_5ACSjubSTUPA	pp	true
UCj8IEH-pSJU8_xEN31K5nKw	UC-kOXc3gBwksVfmndSEz7jg	pp	true
UCj8IEH-pSJU8_xEN31K5nKw	UC1o9zvRwIqP_K5ByWs-EVwA	pp	true
UCj8IEH-pSJU8_xEN31K5nKw	UCQCnMFr8uHBaMTaNBhych_A	pp	true
UCj8IEH-pSJU8_xEN31K5nKw	UCvPW1W4WlpTgNezZzwIstLA	pp	true
UCj8IEH-pSJU8_xEN31K5nKw	UCJQcOj0yUAef9Wq6wE7OWVA	pp	true
UCj8IEH-pSJU8_xEN31K5nKw	UCKqH_9mk1waLgBiL2vT5b9g	pp	true
UCj8IEH-pSJU8_xEN31K5nKw	UCzXwjTI6c6mVn6oui_p6oiw	pp	true
UCj8IEH-pSJU8_xEN31K5nKw	UCQiojTHkAvFvdCSajklqUXA	pp	true
UCj8IEH-pSJU8_xEN31K5nKw	UCClNRixXlagwAd--5MwJKCw	pp	true
UCj8IEH-pSJU8_xEN31K5nKw	UCMdWozpKxFvgCS716NrmS-w	pp	true
UCj8IEH-pSJU8_xEN31K5nKw	UCi-QR0jFereBXjU9SBxcdeg	pp	true
UC1o9zvRwIqP_K5ByWs-EVwA	UCj8IEH-pSJU8_xEN31K5nKw	pp	true
UC1o9zvRwIqP_K5ByWs-EVwA	UCbgtuRStKI_5ACSjubSTUPA	pp	true
UC1o9zvRwIqP_K5ByWs-EVwA	UCvPW1W4WlpTgNezZzwIstLA	pp	true
UC1o9zvRwIqP_K5ByWs-EVwA	UC-kOXc3gBwksVfmndSEz7jg	pp	true
UC1o9zvRwIqP_K5ByWs-EVwA	UCKqH_9mk1waLgBiL2vT5b9g	pp	true
UC1o9zvRwIqP_K5ByWs-EVwA	UCQCnMFr8uHBaMTaNBhych_A	pp	true
UC1o9zvRwIqP_K5ByWs-EVwA	UCJQcOj0yUAef9Wq6wE7OWVA	pp	true
UC1o9zvRwIqP_K5ByWs-EVwA	UC0KKGJKOJl8N0m-ymVbzmrw	pp	true
UC1o9zvRwIqP_K5ByWs-EVwA	UCv9isdvu5C5Pl1ee19WI4pw	pp	true
UC1o9zvRwIqP_K5ByWs-EVwA	UCqx0NCbQMzYe-9qi04XDv3w	pp	true
UCL5cKvlhIADj_JYNps1OUZA	UCLiTe0aOHShx7hXGyqZ9UIw	pp	true
UCE0zCDqWLw1-RdDgw4gDwsQ	UCnmlG_YzRYzWzJbW2oDn_ow	pp	true
UCYHPDII9XuPNBpTUxLpRK_g	UC7c8mE90qCtu11z47U0KErg	pp	true
UCUtBRzsDvTeIPyyJrhXM07Q	UCknXJIyiH70h5Q4kh2gkUFw	pp	true
UCUtBRzsDvTeIPyyJrhXM07Q	UCtMIJUcooRO5DgyPd_168XA	pp	true
UCIbD6EDPsFkZFQXVfikRdlQ	UCvCLdSgYdSTpWcOgEJgi-ng	pp	true
UCIbD6EDPsFkZFQXVfikRdlQ	UCVrfgLHHqTXdgM6STZbXy0A	pp	true
UCIbD6EDPsFkZFQXVfikRdlQ	UCNowWtw7oCZH3f0u2tF_wbw	pp	true
UCIbD6EDPsFkZFQXVfikRdlQ	UC7c8mE90qCtu11z47U0KErg	pp	true
UCIbD6EDPsFkZFQXVfikRdlQ	UC_xYMXx_-mAzheKyEtwtCAQ	pp	true
UCZFVVbHijTJZGBf9DwiuRUQ	UC7c8mE90qCtu11z47U0KErg	pp	true
UCZFVVbHijTJZGBf9DwiuRUQ	UC3CR9r7koQTTAlZBr5oOo-A	pp	true
UCZFVVbHijTJZGBf9DwiuRUQ	UCYeF244yNGuFefuFKqxIAXw	pp	true
UCZFVVbHijTJZGBf9DwiuRUQ	UCHnyfMqiRRG1u-2MsSQLbXA	pp	true
UCZFVVbHijTJZGBf9DwiuRUQ	UCUHW94eEFW7hkUMVaZz4eDg	pp	true
UCZFVVbHijTJZGBf9DwiuRUQ	UCC552Sd-3nyi_tk2BudLUzA	pp	true
UCZFVVbHijTJZGBf9DwiuRUQ	UCH4BNI0-FOK2dMXoFtViWHw	pp	true
UCE2hJ9CYR57BYhk3TjGVG6w	UC7G5gJazvls-s8rb3hEfPyA	pp	true
UCE2hJ9CYR57BYhk3TjGVG6w	UCesjlAoEgN_Sz_cKTvKEmmw	pp	true
UCE2hJ9CYR57BYhk3TjGVG6w	UChpvPIndYSuv_uf1KC4Prwg	pp	true
UCE2hJ9CYR57BYhk3TjGVG6w	UCZHpIFMfoJJ_1QxNGLJTzyA	pp	true
UCE2hJ9CYR57BYhk3TjGVG6w	UCuo4TZpgNCAzEU2IAUFJBeg	pp	true
UCE2hJ9CYR57BYhk3TjGVG6w	UC5E9-r42JlymhLPnDv2wHuA	pp	true
UCHiZFOa_ZrLwYmxbTaUaKEA	UCjHz5SVHeMT0AViCYZvsGDA	pp	true
UCHiZFOa_ZrLwYmxbTaUaKEA	UCq6OAftTQOuUBRdtUDq5SUA	pp	true
UCHiZFOa_ZrLwYmxbTaUaKEA	UCt_t6FwNsqr3WWoL6dFqG9w	pp	true
UCHiZFOa_ZrLwYmxbTaUaKEA	UCH4BNI0-FOK2dMXoFtViWHw	pp	true
UCHiZFOa_ZrLwYmxbTaUaKEA	UC7DdEm33SyaTDtWYGO2CwdA	pp	true
UCHiZFOa_ZrLwYmxbTaUaKEA	UC-3SbfTPJsL8fJAPKiVqBLg	pp	true
UCHiZFOa_ZrLwYmxbTaUaKEA	UCkyfHZ6bY2TjqbJhiH8Y2QQ	pp	true
UCHiZFOa_ZrLwYmxbTaUaKEA	UCC552Sd-3nyi_tk2BudLUzA	pp	true
UCHiZFOa_ZrLwYmxbTaUaKEA	UCHnyfMqiRRG1u-2MsSQLbXA	pp	true
UCHiZFOa_ZrLwYmxbTaUaKEA	UCeiYXex_fwgYDonaTcSIk6w	pp	true
UCHiZFOa_ZrLwYmxbTaUaKEA	UC3KEoMzNz8eYnwBC34RaKCQ	pp	true
UCHiZFOa_ZrLwYmxbTaUaKEA	UC6nSFpj9HTCZ5t-N3Rm3-HA	pp	true
UCHiZFOa_ZrLwYmxbTaUaKEA	UCZYTClx2T1of7BRZ86-8fow	pp	true
UCHiZFOa_ZrLwYmxbTaUaKEA	UCUHW94eEFW7hkUMVaZz4eDg	pp	true
UCHiZFOa_ZrLwYmxbTaUaKEA	UCzWQYUVCpZqtN93H8RR44Qw	pp	true
UCHiZFOa_ZrLwYmxbTaUaKEA	UC7_gcs09iThXybpVgjHZ_7g	pp	true
UCHiZFOa_ZrLwYmxbTaUaKEA	UCs4aHmggTfFrpkPcWSaBN9g	pp	true
UCj1gfrsi8H8zTrmR0ft1Kjw	UCjHz5SVHeMT0AViCYZvsGDA	pp	true
UCj1gfrsi8H8zTrmR0ft1Kjw	UCHiZFOa_ZrLwYmxbTaUaKEA	pp	true
UCyKaaVFqQEqdEu0OheOUwJA	UC4eYXhJI4-7wSWc8UNRwD4A	pp	true
UC5zrlRzhT_cFI9zT6uQSijg	UCjHz5SVHeMT0AViCYZvsGDA	pp	true
UC5zrlRzhT_cFI9zT6uQSijg	UCyKaaVFqQEqdEu0OheOUwJA	pp	true
UC5zrlRzhT_cFI9zT6uQSijg	UCdnJJ2_mzqHwKIX_SmCVHTA	pp	true
UCdnJJ2_mzqHwKIX_SmCVHTA	UCjHz5SVHeMT0AViCYZvsGDA	pp	true
UCdnJJ2_mzqHwKIX_SmCVHTA	UC5zrlRzhT_cFI9zT6uQSijg	pp	true
UCdnJJ2_mzqHwKIX_SmCVHTA	UCgyeJxD05YnoDquRMNBfBqw	pp	true
UCgyeJxD05YnoDquRMNBfBqw	UCq6OAftTQOuUBRdtUDq5SUA	pp	true
UCgyeJxD05YnoDquRMNBfBqw	UC7jxQ3qqvy-1tQoJ3ZRv0Aw	pp	true
UCgyeJxD05YnoDquRMNBfBqw	UCuKgGov3NifIuVhS3U3ZDbw	pp	true
UCgyeJxD05YnoDquRMNBfBqw	UCjHz5SVHeMT0AViCYZvsGDA	pp	true
UCgyeJxD05YnoDquRMNBfBqw	UCPQErRghCrtrbWOYiJA3okw	pp	true
UCgyeJxD05YnoDquRMNBfBqw	UC5zrlRzhT_cFI9zT6uQSijg	pp	true
UCgyeJxD05YnoDquRMNBfBqw	UCnDUknWztWaLs7motsqGwPg	pp	true
UCgyeJxD05YnoDquRMNBfBqw	UCH4BNI0-FOK2dMXoFtViWHw	pp	true
UCgyeJxD05YnoDquRMNBfBqw	UCdnJJ2_mzqHwKIX_SmCVHTA	pp	true
UCgyeJxD05YnoDquRMNBfBqw	UCX6b17PVsYBQ0ip5gyeme-Q	pp	true
UCgyeJxD05YnoDquRMNBfBqw	UCcBp_9YPyma4c3HTadmRJ3Q	pp	true
UCgyeJxD05YnoDquRMNBfBqw	UCrNnk0wFBnCS1awGjq_ijGQ	pp	true
UCgyeJxD05YnoDquRMNBfBqw	UCiB8h9jD2Mlxx96ZFnGDSJw	pp	true
UCgyeJxD05YnoDquRMNBfBqw	UCsaEBhRsI6tmmz12fkSEYdw	pp	true
UCgyeJxD05YnoDquRMNBfBqw	UCmQThz1OLYt8mb2PU540LOA	pp	true
UCgyeJxD05YnoDquRMNBfBqw	UC7_gcs09iThXybpVgjHZ_7g	pp	true
UCgzD7Qo3ea6fer_QdtBVJng	UCShHFwKyhcDo3g7hr4f1R8A	pp	true
UCo8Qc9-Zl9IJEUB2CpxLNzA	UC0rZoXAD5lxgBHMsjrGwWWQ	pp	true
UCo8Qc9-Zl9IJEUB2CpxLNzA	UCi5XkLSmBXYCc-rJulaXEgg	pp	true
UCi5XkLSmBXYCc-rJulaXEgg	UC0rZoXAD5lxgBHMsjrGwWWQ	pp	true
UCi5XkLSmBXYCc-rJulaXEgg	UCo8Qc9-Zl9IJEUB2CpxLNzA	pp	true
UCzQUP1qoWDoEbmsQxvdjxgQ	UCnxGkOGNMqQEUMvroOWps6Q	pp	true
UC7Q4rvzJDbHeBHYk5rnvZeA	UC1yBKRuGpC1tSM73A0ZjYjQ	pp	true
UC7Q4rvzJDbHeBHYk5rnvZeA	UCldfgbzNILYZA4dmDt4Cd6A	pp	true
UC7Q4rvzJDbHeBHYk5rnvZeA	UCo9oQdIk1MfcnzypG3UnURA	pp	true
UC7Q4rvzJDbHeBHYk5rnvZeA	UCEWrkBTDSYqJzQmp8gxQiMw	pp	true
UC7Q4rvzJDbHeBHYk5rnvZeA	UCMCioqY4zblWt7Uw0E0VTGA	pp	true
UC7Q4rvzJDbHeBHYk5rnvZeA	UClt01z1wHHT7c5lKcU8pxRQ	pp	true
UC7Q4rvzJDbHeBHYk5rnvZeA	UCQpltQMhYFvyeS5M6P0Zg-Q	pp	true
UC7Q4rvzJDbHeBHYk5rnvZeA	UCtlfyd1Xs9CtxfBNP9_IgAw	pp	true
UC7Q4rvzJDbHeBHYk5rnvZeA	UCYWIEbibRcZav6xMLo9qWWw	pp	true
UC7Q4rvzJDbHeBHYk5rnvZeA	UC0pCsHlEEmCfxllZSlRB2Og	pp	true
UC7Q4rvzJDbHeBHYk5rnvZeA	UCVOpH1nJioh1d7UgTnZ98kg	pp	true
UC7Q4rvzJDbHeBHYk5rnvZeA	UCrr7y8rEXb7_RiVniwvzk9w	pp	true
UC7Q4rvzJDbHeBHYk5rnvZeA	UC2PA-AKmVpU6NKCGtZq_rKQ	pp	true
UC7Q4rvzJDbHeBHYk5rnvZeA	UCxFWzKZa74SyAqpJyVlG5Ew	pp	true
UC7Q4rvzJDbHeBHYk5rnvZeA	UC8aIq_l3wnoWDVu3sasgoew	pp	true
